舠,端
𩕯,端
騷,心
搔,心
缫,心
臊,心
鰠,心
溞,心
颾,心
鱢,心
㮴,心
䑹,心
𠋺,心
袍,並
袌,並
軳,並
襃,幫
褒,幫
𠅬,幫
䛬,定
䛌,定
桃,定
綯,定
燾,定
逃,定
鼗,定
鞀,定
鞉,定
濤,定
掏,定
騊,定
萄,定
翿,定
匋,定
啕,定
錭,定
裪,定
糟,精
醩,精
遭,精
㷮,精
傮,精
𣩒,精
敖,疑
遨,疑
翺,疑
驁,疑
熬,疑
嶅,疑
獒,疑
滶,疑
蔜,疑
鷔,疑
鼇,疑
螯,疑
嗸,疑
嗷,疑
䫨,疑
𢧴,疑
摮,疑
嫯,疑
䦋,疑
𣘢,疑
𦪈,疑
𩪕,疑
鰲,疑
曹,從
𣍘,從
螬,從
嘈,從
䄚,從
艚,從
𩫥,從
䐬,從
蓸,從
漕,從
褿,從
𤏶,影
䥝,影
鏖,影
𤣜,泥
巎,泥
嶩,泥
峱,泥
𤫕,泥
尻,溪
𢻥,清
㯱,滂
䫽,滂
㲏,滂
歌,見
謌,見
柯,見
㤎,見
牁,見
滒,見
哥,見
鴚,見
蹉,清
瑳,清
搓,清
磋,清
多,端
𦰿,端
𦷛,端
娑,心
挱,心
挲,心
䓾,心
𠈱,心
桫,心
䤬,心
𥆝,心
駝,定
駞,定
鼉,定
𡩆,定
紽,定
鮀,定
陀,定
䍫,定
沱,定
跎,定
酡,定
㼠,定
䭾,定
迱,定
𩉺,定
䡐,定
𧕛,定
醝,從
㽨,從
䣜,從
鹺,從
嵳,從
䴾,從
䑘,從
䠡,從
躦,從
虘,從
莪,疑
哦,疑
娥,疑
䄉,疑
峩,疑
鵝,疑
俄,疑
𩒰,疑
蛾,疑
睋,疑
涐,疑
誐,疑
硪,疑
他,透
它,透
羅,來
蘿,來
籮,來
儸,來
饠,來
𤄷,來
欏,來
囉,來
鑼,來
剆,來
那,泥
㔮,泥
𤘟,泥
挪,泥
儺,泥
𠹈,泥
𡖔,泥
𩴓,泥
何,匣
河,匣
荷,匣
苛,匣
魺,匣
訶,曉
呵,曉
𩑸,曉
㱒,曉
抲,曉
珂,溪
𠳊,溪
䯊,溪
軻,溪
阿,影
娿,影
痾,影
妸,影
䋪,影
鈳,影
戈,見
過,見
鍋,見
𨍋,見
楇,見
瘑,見
𩰫,見
𩰬,見
堝,見
𩾷,見
𧒖,見
遳,清
𨹃,端
桗,端
莎,心
莏,心
𢘿,心
趖,心
唆,心
𧨀,心
梭,心
𣜤,心
婆,並
鄱,並
𩕏,並
蔢,並
碢,定
堶,定
摩,明
𩞁,明
𥂓,明
𡡉,明
魔,明
䯢,明
磨,明
劘,明
𦟟,明
𦣆,明
䭩,明
矬,從
痤,從
㭫,從
睉,從
訛,疑
譌,疑
吪,疑
鈋,疑
魤,疑
𠂬,疑
𧦭,透
涶,透
䛢,透
䜏,透
𩼊,來
摞,來
騾,來
驘,來
鸁,來
𣜄,來
螺,來
蠃,來
𥢵,來
𥡜,來
𧄿,來
𨰠,來
覼,來
波,幫
嶓,幫
頗,滂
坡,滂
𨸭,滂
玻,滂
和,匣
咊,匣
𤖱,匣
禾,匣
龢,匣
鉌,匣
䒩,匣
盉,匣
科,溪
窠,溪
薖,溪
萪,溪
蝌,溪
犐,溪
課,溪
䈖,溪
髁,溪
𠏀,溪
濄,影
涹,影
𡑟,影
踒,影
𥟿,影
鞾,曉
靴,曉
𢪎,曉
㗾,曉
𦚢,影
𠏃,影
𩨷,溪
𩨭,溪
伽,群
佉,溪
呿,溪
㰦,溪
𠋧,溪
迦,見
脞,清
侳,精
𩛠,精
瘸,群
𦣛,來
麻,明
犘,明
蟆,明
𪓹,明
𩔶,明
痲,明
㦄,明
硨,昌
奢,書
賒,書
畲,書
耶,以
瑘,以
釾,以
鎁,以
椰,以
擨,以
䓉,以
𦰳,以
𦭿,以
𥯘,以
遮,章
𠌮,章
㸙,章
嗟,精
𧨁,精
罝,精
𨲠,精
㜘,精
䦈,精
驊,匣
鷨,匣
𧑍,匣
鏵,匣
樺,匣
崋,匣
瓜,見
㧓,見
花,曉
譁,曉
𧪮,曉
誇,溪
䠸,溪
夸,溪
姱,溪
跨,溪
胯,溪
𠇗,溪
䯞,溪
拏,娘
詉,娘
摣,娘
𧘽,娘
𧦮,娘
嘉,見
家,見
加,見
葭,見
笳,見
麚,見
䴥,見
豭,見
猳,見
痂,見
鴐,見
袈,見
𣮫,見
跏,見
𨔣,見
𤠙,見
𧉪,見
珈,見
瘕,見
犌,見
幏,見
貑,見
蟼,見
遐,匣
蝦,匣
鍜,匣
霞,匣
瑕,匣
騢,匣
鰕,匣
䠍,匣
䫗,匣
碬,匣
䪗,匣
𩋥,匣
赮,匣
蕸,匣
葩,滂
妑,滂
舥,滂
𧣃,滂
鴉,影
鵶,影
錏,影
㝞,影
椏,影
丫,影
䃁,影
𠜲,影
巴,幫
豝,幫
芭,幫
㿬,幫
杈,初
鎈,初
䑡,初
鯊,生
沙,生
砂,生
裟,生
㲚,生
桬,生
紗,生
牙,疑
芽,疑
齖,疑
枒,疑
樝,莊
柤,莊
𦳏,莊
㪥,莊
皻,莊
渣,莊
𤹡,莊
𥡧,莊
浾,莊
𡨀,澄
䠧,澄
茶,澄
𡝐,澄
𦛝,澄
𥥸,澄
𨼑,澄
衺,邪
𥍸,常
窊,影
畖,影
窪,影
髽,莊
檛,知
𥬸,知
膼,知
爬,並
杷,並
琶,並
楂,崇
槎,崇
㢒,崇
侘,徹
𤵾,徹
㗬,徹
奓,知
𧬅,知
觰,知
咤,知
𪗭,知
䐒,知
煆,曉
谺,曉
疨,曉
岈,曉
颬,曉
䶗,溪
㤉,溪
𡤫,溪
㚗,從
若,日
些,心
𣢉,疑
𩨾,疑
𣘟,溪
陽,以
暘,以
楊,以
揚,以
颺,以
昜,以
羊,以
眻,以
徉,以
烊,以
煬,以
鍚,以
𩋬,以
輰,以
敭,以
瘍,以
鴹,以
鰑,以
鸉,以
蛘,以
諹,以
𥂸,以
𦭵,以
𦍹,以
翔,邪
庠,邪
祥,邪
𨀘,邪
𦍙,邪
良,來
梁,來
粱,來
粮,來
糧,來
涼,來
凉,來
𩗬,來
量,來
蜋,來
踉,來
椋,來
䝶,來
綡,來
𣄴,來
㹁,來
䣼,來
輬,來
香,曉
薌,曉
鄉,曉
膷,曉
商,書
𧶜,書
傷,書
殤,書
慯,書
觴,書
蔏,書
𪄲,書
螪,書
䵮,書
饟,書
䵼,書
塲,書
𤳈,書
房,並
防,並
魴,並
章,章
漳,章
樟,章
慞,章
璋,章
彰,章
墇,章
障,章
麞,章
獐,章
鄣,章
蔁,章
𪅂,章
𩌬,章
暲,章
昌,昌
裮,昌
倡,昌
猖,昌
閶,昌
琩,昌
鯧,昌
菖,昌
羌,溪
猐,溪
𡸓,溪
蜣,溪
薑,見
𧅁,見
畺,見
疆,見
壃,見
畕,見
㹔,見
繮,見
韁,見
殭,見
礓,見
橿,見
姜,見
䗵,見
僵,見
萇,澄
腸,澄
場,澄
䠆,澄
㙊,澄
䗅,澄
瓺,澄
張,知
餦,知
粻,知
漲,知
穰,日
禳,日
攘,日
𣀮,日
𨟚,日
躟,日
瀼,日
𩆶,日
獽,日
儴,日
蘘,日
䉴,日
勷,日
汸,幫
蚄,幫
枋,幫
鈁,幫
牥,幫
䄱,幫
匚,幫
襄,心
廂,心
湘,心
相,心
緗,心
纕,心
忀,心
驤,心
瓖,心
箱,心
葙,心
將,精
漿,精
鱂,精
蔣,精
螿,精
𢪇,精
創,初
瘡,初
𠛂,初
亡,明
芒,明
莣,明
鋩,明
硭,明
杗,明
朚,明
邙,明
𨛌,明
望,明
朢,明
娘,娘
牀,崇
床,崇
莊,莊
㽵,莊
妝,莊
裝,莊
䊋,莊
常,常
尚,常
裳,常
甞,常
嘗,常
鋿,常
𩼝,常
償,常
𪄹,常
徜,常
霜,生
鸘,生
鷞,生
孀,生
驦,生
騻,生
牆,從
廧,從
墻,從
檣,從
蘠,從
𤞛,從
鏘,清
瑲,清
蹌,清
蹡,清
𨄚,清
斨,清
牄,清
嶈,清
𨶆,清
匡,溪
邼,溪
筐,溪
䖱,溪
框,溪
恇,溪
劻,溪
𩬹,溪
洭,溪
眶,溪
䒰,溪
𩢼,溪
王,云
蚟,云
𩵭,云
彺,云
央,影
鴦,影
殃,影
䄃,影
鉠,影
秧,影
霙,影
泱,影
強,群
䲔,群
勥,群
鼚,徹
芳,滂
妨,滂
淓,滂
狂,群
軖,群
鵟,群
㞷,群
唐,定
啺,定
𥏬,定
煻,定
糖,定
糛,定
堂,定
坣,定
𪕹,定
棠,定
搪,定
蓎,定
瑭,定
餹,定
篖,定
螗,定
𤚫,定
𤛋,定
螳,定
塘,定
碭,定
鶶,定
𩹶,定
赯,定
磄,定
溏,定
䣘,定
傏,定
隚,定
䧜,定
𨶈,定
鎕,定
䉎,定
𨍴,定
橖,定
榶,定
㲥,定
㼺,定
郎,來
蓈,來
稂,來
桹,來
廊,來
榔,來
鋃,來
硠,來
𪁜,來
浪,來
䯖,來
𩷕,來
琅,來
瑯,來
㝗,來
狼,來
欴,來
𦵧,來
莨,來
㟍,來
䡙,來
艆,來
駺,來
躴,來
筤,來
𥍫,來
閬,來
哴,來
當,端
簹,端
襠,端
璫,端
𨎴,端
檔,端
儅,端
𦡁,端
㼕,端
蟷,端
倉,清
蒼,清
鶬,清
𩀞,清
凔,清
𠥐,清
岡,見
崗,見
剛,見
㓻,見
掆,見
鋼,見
綱,見
犅,見
堈,見
𤭛,見
牨,見
桑,心
桒,心
𠸶,心
喪,心
𦅇,心
𩦌,心
康,溪
穅,溪
糠,溪
㱂,溪
㝩,溪
槺,溪
𨻷,溪
䗧,溪
𥉽,溪
漮,溪
𤮊,溪
躿,溪
荒,曉
𥡃,曉
肓,曉
衁,曉
𩣐,曉
𥿼,曉
㠵,曉
𧧢,曉
𣆖,曉
㡆,曉
巟,曉
𣺬,曉
黃,匣
皇,匣
璜,匣
惶,匣
遑,匣
潢,匣
堭,匣
煌,匣
餭,匣
騜,匣
艎,匣
簧,匣
隍,匣
癀,匣
𨝴,匣
湟,匣
徨,匣
篁,匣
鱑,匣
蝗,匣
凰,匣
偟,匣
媓,匣
獚,匣
蟥,匣
韹,匣
𨜔,匣
䍿,匣
䅣,匣
𤯷,匣
葟,匣
趪,匣
光,見
灮,見
桄,見
胱,見
垙,見
𨎩,見
輄,見
𩧉,見
恍,見
茪,見
僙,見
侊,見
鏜,透
𧼮,透
蝪,透
鼞,透
薚,透
滂,滂
鎊,滂
霶,滂
雱,滂
䨦,滂
磅,滂
汪,影
尣,影
尪,影
𪁘,影
佒,影
咉,影
𧲱,影
㹧,影
眏,影
姎,影
㰠,曉
䐠,曉
航,匣
筕,匣
桁,匣
行,匣
𨁈,匣
𦐄,匣
胻,匣
杭,匣
沆,匣
肮,匣
吭,匣
茫,明
吂,明
汒,明
恾,明
忙,明
𥐞,明
蘉,明
𡩩,明
臧,精
匨,精
䍧,精
贓,精
囊,泥
傍,並
膀,並
䠙,並
旁,並
篣,並
𨜷,並
䅭,並
卬,疑
䭹,疑
枊,疑
昂,疑
䒢,疑
㭿,疑
䩕,疑
藏,從
䯑,溪
幫,幫
縍,幫
㨍,幫
𨢐,幫
鞤,幫
庚,見
鶊,見
更,見
䢚,見
秔,見
稉,見
粳,見
賡,見
羹,見
𩱧,見
埂,見
浭,見
阬,溪
坑,溪
𥉸,溪
砊,溪
劥,溪
盲,明
蝱,明
鄳,明
𥋝,明
𨞚,明
䥰,明
𥭮,明
黌,匣
鐄,匣
瑝,匣
鍠,匣
䬝,匣
㶇,匣
䄓,匣
𧝒,匣
𤮏,匣
𪏓,匣
𢘌,匣
彋,匣
閍,幫
祊,幫
𥛱,幫
嗙,幫
㔙,幫
諻,曉
䎕,曉
嚝,曉
觵,見
觥,見
𩃙,見
䍔,見
𣘯,見
彭,並
膨,並
蟚,並
棚,並
䄘,並
𩡕,並
憉,並
輣,並
𨍩,並
脝,曉
悙,曉
瞠,徹
橕,徹
樘,徹
竀,徹
鎗,初
琤,初
傖,崇
䚘,崇
𩫿,崇
鬇,崇
崢,崇
韺,影
渶,影
鶧,影
英,影
瑛,影
㿮,影
媖,影
楧,影
恲,滂
評,並
苹,並
枰,並
泙,並
坪,並
胓,並
蚲,並
驚,見
京,見
荆,見
麠,見
麖,見
鶁,見
明,明
盟,明
𥁰,明
䳟,明
鳴,明
棖,澄
澄,澄
掁,澄
挰,澄
憕,澄
趟,知
𩘽,知
榮,云
禜,云
蠑,云
揘,云
兵,幫
兄,曉
卿,溪
生,生
笙,生
牲,生
狌,生
甥,生
䴤,生
鼪,生
珄,生
擎,群
勍,群
黥,群
䵞,群
剠,群
鯨,群
檠,群
樈,群
葝,群
迎,疑
衡,匣
䯒,匣
洐,匣
珩,匣
蘅,匣
𦣍,匣
㲰,娘
𠽽,娘
獰,娘
𥣗,娘
𧂘,娘
耕,見
鏗,溪
銵,溪
䡰,溪
誙,溪
𡷨,溪
硻,溪
殸,溪
㧶,溪
䡩,溪
硜,溪
摼,溪
㰢,溪
甍,明
𣞑,明
䉚,明
萌,明
氓,明
甿,明
嫇,明
蕄,明
𧂛,明
𥌯,明
浜,幫
捠,幫
宏,匣
紘,匣
紭,匣
閎,匣
嵤,匣
𧮯,匣
耾,匣
翃,匣
浤,匣
竑,匣
鈜,匣
吰,匣
𥐪,匣
䪫,匣
𠑅,知
𧯫,知
䆸,知
甖,影
罌,影
罃,影
鶯,影
嚶,影
櫻,影
嫈,影
鸚,影
譻,影
鸎,影
𠠜,影
𦱊,崇
鏳,崇
崝,崇
錚,初
凈,初
棦,初
噌,初
儜,娘
薴,娘
鬡,娘
𧭈,娘
鑏,娘
䭢,娘
嬣,娘
怦,滂
姘,滂
閛,滂
𤘾,滂
伻,滂
䍬,滂
㛁,滂
匉,滂
抨,滂
砰,滂
轟,曉
輷,曉
揈,曉
鍧,曉
渹,曉
𦑟,曉
𥕗,曉
𢝁,曉
繃,幫
絣,幫
𢆸,幫
拼,幫
䑫,幫
揨,澄
𢾊,澄
𢿦,澄
瞪,澄
䆵,澄
䁎,澄
䆑,澄
泓,影
𨳮,影
㥊,並
庄,並
爭,莊
箏,莊
䋫,莊
䱢,莊
清,清
圊,清
情,從
晴,從
夝,從
䝼,從
精,精
菁,精
晶,精
鼱,精
𣻒,精
旌,精
旍,精
箐,精
𩓨,精
聙,精
盈,以
嬴,以
㜲,以
瀛,以
籝,以
楹,以
贏,以
𤟣,以
䕦,以
𨜏,以
𦝚,以
攍,以
營,以
塋,以
濴,以
嬰,影
瓔,影
纓,影
攖,影
𨟙,影
賏,影
蘡,影
貞,知
楨,知
禎,知
𨺟,知
檉,徹
赬,徹
䞓,徹
蟶,徹
成,常
𢦩,常
城,常
誠,常
宬,常
郕,常
筬,常
盛,常
珹,常
呈,澄
程,澄
酲,澄
珵,澄
䇸,澄
聲,書
征,章
𨢹,章
𦙫,章
鉦,章
怔,章
正,章
鴊,章
䋊,章
眐,章
𧘿,章
佂,章
輕,溪
𨆪,溪
鑋,溪
名,明
洺,明
跉,來
并,幫
栟,幫
傾,溪
頃,溪
𩛿,邪
縈,影
䪯,影
𢄋,影
瓊,群
璚,群
煢,群
焭,群
睘,群
惸,群
𢶇,群
藑,群
𡞦,群
赹,群
憌,群
𦽓,群
𦾵,群
𨍶,群
㒌,群
騂,心
𤙡,心
垶,心
觪,心
𦳲,群
靑,清
靘,清
經,見
巠,見
㓝,匣
刑,匣
形,匣
邢,匣
𤬐,匣
䣆,匣
鉶,匣
型,匣
陘,匣
侀,匣
鈃,匣
㼛,匣
𤭓,匣
鋞,匣
庭,定
停,定
鼮,定
莛,定
筳,定
亭,定
聤,定
霆,定
渟,定
𩹇,定
娗,定
㼗,定
𧖧,定
挺,定
楟,定
蜓,定
廷,定
㹶,定
𧓴,定
釘,端
䦺,端
靪,端
仃,端
叮,端
馨,曉
𠷓,曉
蛵,曉
星,心
曐,心
腥,心
胜,心
鮏,心
鯹,心
𥠀,心
醒,心
篂,心
惺,心
俜,滂
𢖊,滂
艵,滂
頩,滂
覮,滂
靈,來
霛,來
𩄀,來
𩆜,來
舲,來
齡,來
麢,來
𦏰,來
囹,來
鴒,來
䉁,來
蛉,來
鈴,來
霝,來
醽,來
苓,來
櫺,來
柃,來
𩆚,來
伶,來
泠,來
瓴,來
𧕅,來
拎,來
刢,來
𧆺,來
𤣘,來
𤫲,來
玲,來
𦉢,來
𩖊,來
㾉,來
聆,來
竛,來
𠄖,來
蘦,來
軨,來
䡼,來
笭,來
孁,來
𪕌,來
灵,來
𩟃,來
𩵀,來
龗,來
翎,來
閝,來
鹷,來
䴇,來
昤,來
駖,來
𧖜,來
𩆮,來
蕶,來
酃,來
詅,來
彾,來
䯍,來
呤,來
狑,來
𤣤,來
爧,來
冷,來
𠱠,來
𦫊,來
𢺰,來
澪,來
𥤞,來
秢,來
䕘,來
岭,來
𣬹,來
𩚹,來
紷,來
䉹,來
砱,來
阾,來
羚,來
姈,來
㸳,來
寧,泥
寍,泥
鸋,泥
䆨,泥
𧕝,泥
嚀,泥
聹,泥
汀,透
聽,透
廳,透
艼,透
𦉬,透
䩠,透
鞓,透
䋼,透
𦀚,透
庁,透
冥,明
榠,明
銘,明
鄍,明
溟,明
䫤,明
螟,明
𧱴,明
猽,明
蓂,明
𥹆,明
覭,明
暝,明
瓶,並
缾,並
蛢,並
䶄,並
荓,並
䈂,並
萍,並
蓱,並
郱,並
畊,並
洴,並
熒,匣
螢,匣
滎,匣
扃,見
駉,見
駫,見
坰,見
𪕍,見
𣕄,見
蒸,章
䒱,章
烝,章
𦚦,章
䕄,章
篜,章
脀,章
承,常
丞,常
澂,澄
懲,澄
陵,來
淩,來
夌,來
綾,來
凌,來
𠗲,來
蔆,來
菱,來
䔖,來
㥄,來
鯪,來
崚,來
㱥,來
掕,來
祾,來
𣣋,來
膺,影
應,影
𧕄,影
鷹,影
凭,並
憑,並
淜,並
㵗,並
冫,幫
冰,幫
掤,幫
蠅,以
繩,船
譝,船
憴,船
乗,船
椉,船
𠅞,船
溗,船
塍,船
塖,船
騬,船
升,書
昇,書
陞,書
勝,書
仍,日
艿,日
䚮,日
辸,日
礽,日
扔,日
㭁,日
兢,見
矜,見
徵,知
𨟃,知
癥,知
繒,從
鄫,從
驓,從
嶒,從
凝,疑
興,曉
𨞾,曉
稱,昌
爯,昌
偁,昌
殑,群
䔷,群
㱡,生
硱,溪
庱,徹
睖,徹
砯,滂
登,端
璒,端
燈,端
簦,端
㲪,端
䔲,端
㽅,端
䳾,端
楞,來
棱,來
稜,來
輘,來
倰,來
僧,心
鬙,心
䒏,心
崩,幫
增,精
憎,精
矰,精
罾,精
熷,精
䎖,精
譄,精
𦼏,精
䒐,明
層,從
䁬,從
朋,並
鵬,並
鬅,並
弘,匣
鞃,匣
苰,匣
肱,見
𩉦,見
薨,曉
𠐿,曉
𩖉,曉
𩙛,曉
𤃫,曉
騰,定
滕,定
縢,定
幐,定
藤,定
謄,定
𧈜,定
儯,定
𤻴,定
𥉋,定
恒,匣
𢛢,匣
搄,見
縆,見
鼟,透
膯,透
𤃶,透
𧰥,透
漰,滂
尤,云
𣏞,云
疣,云
肬,云
𪐤,云
沋,云
郵,云
訧,云
憂,影
優,影
瀀,影
𢕶,影
麀,影
𪋎,影
櫌,影
鄾,影
𢆶,影
嚘,影
耰,影
獶,影
𧀥,影
纋,影
㱊,影
劉,來
留,來
蒥,來
勠,來
鶹,來
騮,來
駵,來
疁,來
𥹷,來
流,來
㳅,來
飂,來
飀,來
瘤,來
榴,來
瑬,來
旒,來
瑠,來
𪕚,來
𤠑,來
䉧,來
𥰣,來
瀏,來
䬟,來
䱖,來
鰡,來
嵧,來
𣠚,來
鎦,來
𦃓,來
𢷶,來
懰,來
餾,來
䖻,來
裗,來
𪆱,來
𪎣,來
硫,來
遛,來
䚧,來
鏐,來
秋,清
秌,清
鞧,清
緧,清
𦃈,清
鞦,清
鶖,清
鰍,清
楸,清
萩,清
𪓰,清
䵸,清
蟗,清
䨂,清
趥,清
猷,以
悠,以
油,以
由,以
攸,以
蕕,以
浟,以
𠧷,以
冘,以
邎,以
輶,以
秞,以
蚰,以
蝣,以
櫾,以
𦳷,以
斿,以
游,以
遊,以
𨒰,以
卣,以
䚻,以
䱔,以
偤,以
䍃,以
𤪎,以
㾞,以
㘥,以
庮,以
𣔴,以
𧡹,以
𦵵,以
牛,疑
啾,精
逎,精
𩭓,精
揂,精
揫,精
酋,從
㥢,從
崷,從
鰌,從
煪,從
𧤕,從
脩,心
修,心
羞,心
𩛢,心
𩝧,心
䡭,心
樇,心
抽,徹
𢭆,徹
㨨,徹
𥈌,徹
瘳,徹
恘,溪
犫,昌
犨,昌
周,章
州,章
𥺝,章
輖,章
洲,章
賙,章
喌,章
舟,章
郮,章
讎,常
𣫐,常
𣀓,常
酬,常
醻,常
詶,常
雔,常
柔,日
鍒,日
㽥,日
騥,日
蝚,日
蹂,日
葇,日
鞣,日
鰇,日
瑈,日
鶔,日
揉,日
䰆,日
𨛶,日
䐓,日
收,書
丘,溪
丠,溪
蚯,溪
邱,溪
䬌,滂
𡫺,滂
鳩,見
𠠳,見
朻,見
䡂,見
㽱,見
𨷺,見
丩,見
勼,見
不,幫
鴀,幫
𢯱,生
捜,生
𩜯,生
䬒,生
𣸈,生
䤹,生
廋,生
蒐,生
獀,生
𨜛,生
䗏,生
䮟,生
䤇,生
𧼭,生
𢬆,初
篘,初
醔,初
㮲,初
𥻤,初
謅,初
鄒,莊
郰,莊
騶,莊
䑼,莊
𨃘,莊
箃,莊
黀,莊
愁,崇
㵞,崇
休,曉
貅,曉
㹯,曉
鵂,曉
𩢮,曉
㾋,曉
庥,曉
髤,曉
咻,曉
㵻,曉
囚,邪
泅,邪
汓,邪
苬,邪
躊,澄
𢃖,澄
𠷎,澄
疇,澄
紬,澄
稠,澄
燽,澄
薵,澄
鯈,澄
籌,澄
𪆇,澄
𪇘,澄
棸,澄
怞,澄
𦡴,澄
菗,澄
𢤉,澄
輈,知
盩,知
譸,知
侜,知
𩢸,知
𧻖,知
𥎻,知
矪,知
𧚍,群
裘,群
仇,群
叴,群
厹,群
求,群
𡨃,群
蛷,群
𧒔,群
逑,群
球,群
璆,群
莍,群
䣇,群
賕,群
殏,群
梂,群
㭝,群
俅,群
䊵,群
絿,群
䜪,群
扏,群
銶,群
𩒮,群
𥭑,群
毬,群
䟵,群
犰,群
𧻱,群
訅,群
釚,群
肍,群
𢛃,群
𦬖,群
浮,並
𥰛,並
琈,並
粰,並
䳕,並
罘,並
涪,並
芣,並
蜉,並
烰,並
鉜,並
𡦄,並
𢀼,並
艀,並
䍌,並
䨗,並
謀,明
䱕,明
眸,明
牟,明
侔,明
矛,明
𢦵,明
鍪,明
鞪,明
麰,明
𦭷,明
劺,明
蟊,明
𩭾,明
䋷,明
恈,明
鴾,明
蛑,明
繆,明
侯,匣
矦,匣
𥎦,匣
帿,匣
鄇,匣
䫛,匣
鍭,匣
銗,匣
猴,匣
糇,匣
翭,匣
餱,匣
喉,匣
篌,匣
鯸,匣
㮢,匣
𧮶,匣
瘊,匣
䗔,匣
葔,匣
骺,匣
睺,匣
䙈,匣
謳,影
嘔,影
歐,影
甌,影
漚,影
鷗,影
瞘,影
櫙,影
醧,影
鏂,影
膒,影
羺,泥
樓,來
𨻻,來
𧁾,來
𠞭,來
𦎹,來
僂,來
艛,來
耬,來
髏,來
𤬏,來
廔,來
嘍,來
螻,來
簍,來
鞻,來
褸,來
遱,來
謱,來
涑,心
䩳,心
𩌱,心
𩮶,心
摗,心
𠘂,心
𡠼,心
彄,溪
𢂁,溪
滱,溪
齁,曉
𪅺,曉
𣠏,精
偷,透
鍮,透
鋀,透
頭,定
㓱,定
投,定
𪎨,定
骰,定
𣪌,定
㢏,定
𪁞,定
鉤,見
𠛎,見
溝,見
褠,見
緱,見
篝,見
𥴴,見
𪓟,見
㗕,見
𤫱,見
䑦,見
冓,見
枸,見
兠,端
侸,端
吺,端
篼,端
𥆖,端
𧢗,端
𧯠,端
𩮷,端
㔌,從
裒,並
䏽,並
𩚭,並
箁,並
呣,明
幽,影
泑,影
呦,影
𣢜,影
𧍘,影
虯,群
觩,群
觓,群
𤙠,群
彪,幫
樛,見
𠃚,見
𦭺,見
淲,並
飍,曉
烋,曉
侵,清
𢔀,清
䜷,清
尋,邪
𢒫,邪
潯,邪
樳,邪
鄩,邪
𨼔,邪
𦠅,邪
𩖣,邪
枔,邪
𦅀,邪
林,來
琳,來
淋,來
臨,來
痳,來
箖,來
瀶,來
霖,來
琛,徹
䑣,徹
𥉨,徹
綝,徹
郴,徹
賝,徹
針,章
𪈁,章
箴,章
葴,章
鱵,章
㘰,章
沉,澄
𤘣,澄
莐,澄
霃,澄
砧,知
椹,知
諶,常
愖,常
訦,常
忱,常
煁,常
瘎,常
㽸,常
任,日
恁,日
壬,日
紝,日
銋,日
深,書
𦸂,書
淫,以
霪,以
婬,以
𥮍,以
鷣,以
𢓕,以
𨟏,以
㸒,以
心,心
𦁍,心
𨊳,心
杺,心
愔,影
韾,影
祲,精
兓,精
𩀿,精
𪖼,精
𩷒,從
嶜,從
𣜣,從
䤁,從
䋻,娘
琴,群
㩒,群
捦,群
擒,群
黔,群
禽,群
芩,群
𨙽,群
檎,群
㕋,群
鵭,群
澿,群
庈,群
雂,群
黚,群
耹,群
靲,群
欽,溪
菳,溪
衾,溪
嶔,溪
吟,疑
訡,疑
䪩,疑
崟,疑
荶,疑
碞,疑
乑,疑
歆,曉
廞,曉
金,見
今,見
黅,見
衿,見
襟,見
䘳,見
禁,見
㦗,見
𪑙,見
音,影
陰,影
隌,影
瘖,影
霠,影
䜾,影
喑,影
䤃,影
森,生
曑,生
薓,生
𥥿,生
穼,生
岑,崇
涔,崇
㞥,崇
𣠟,崇
𩅨,崇
㻸,莊
嵾,初
𥤇,初
覃,定
𨝸,定
曇,定
藫,定
橝,定
譚,定
𧽼,定
壜,定
𦗡,定
𩡝,定
𧂗,定
蕁,定
䊤,定
㽑,定
驂,清
䟃,清
傪,清
㜗,清
南,泥
男,泥
楠,泥
抩,泥
𤱣,泥
諳,影
䳺,影
媕,影
庵,影
腤,影
菴,影
㞄,影
馣,影
韽,影
盦,影
含,匣
涵,匣
䈄,匣
筨,匣
梒,匣
䤴,匣
函,匣
顄,匣
𩔞,匣
頷,匣
𣹢,匣
鋡,匣
𤭙,匣
𠥴,匣
圅,匣
肣,匣
䨡,匣
𩄙,匣
𢎘,匣
𠗴,匣
婪,來
惏,來
燷,來
嵐,來
葻,來
啉,來
蠶,從
䣟,從
𨅔,從
篸,精
𥸢,精
䐶,精
䍼,精
鐕,精
探,透
貪,透
耽,端
酖,端
妉,端
甔,端
媅,端
𡖓,端
龕,溪
𢦟,溪
𩑟,溪
堪,溪
𤯌,溪
㟏,曉
𩈣,曉
馠,曉
𣢺,曉
谽,曉
𡬖,曉
𡪶,曉
毿,心
淦,見
䜙,疑
𡪁,疑
談,定
郯,定
惔,定
錟,定
痰,定
澹,定
倓,定
餤,定
𥰨,定
甘,見
柑,見
䇞,見
苷,見
泔,見
媣,見
擔,端
儋,端
聸,端
頕,端
三,心
弎,心
𢁘,心
鬖,心
藍,來
襤,來
䰐,來
㩜,來
籃,來
𩈵,來
𪇖,來
懢,來
䆾,來
儖,來
坩,溪
聃,透
𨈭,透
㘱,透
䔜,透
䆱,透
㴂,透
𦸁,透
慙,從
慚,從
酣,匣
甝,匣
䗣,匣
魽,匣
炶,匣
姏,明
蚶,曉
𧵊,曉
歛,曉
鹽,以
塩,以
𣡶,以
閻,以
壛,以
阽,以
檐,以
簷,以
櫩,以
𣡞,以
㶄,以
